time,latitude,longitude,depth,mag
2018-05-01T04:03:50.130Z,36.8409,27.5463,13.77,4.4
2018-05-01T05:16:59.270Z,43.2334,11.0366,10.0,4.1
2018-05-01T13:14:28.720Z,38.73,27.771,10.0,4.4
2018-05-01T20:50:46.990Z,38.2089,23.8499,3.84,4.3
2018-05-02T00:04:52.310Z,35.1647,23.0364,10.0,4.5
2018-05-02T21:16:08.060Z,35.8114,28.3691,64.93,4.6
2018-05-03T02:04:34.710Z,40.0364,26.8817,10.0,4.3
2018-05-03T18:46:05.050Z,44.0586,11.8314,10.0,4.3
2018-05-04T21:36:41.000Z,47.7617,7.5398,15.23,3.1
2018-05-05T08:58:05.500Z,50.1241,18.6834,1.0,3.7
2018-05-05T15:40:53.630Z,51.6649,16.1564,5.0,3.4
2018-05-11T17:26:46.870Z,37.996,-0.8841,7.05,2.8
2018-05-12T00:32:32.580Z,72.8607,4.893,10.0,4.3
2018-05-12T09:53:12.390Z,37.6655,15.1944,10.0,2.7
2018-05-14T10:56:45.680Z,40.3092,19.6817,10.0,4.4
2018-05-14T20:01:40.590Z,35.9057,-17.883,10.0,4.6
2018-05-16T22:30:03.120Z,36.5121,22.9324,10.44,5.0
2018-05-16T22:41:07.800Z,36.4686,22.864,10.0,4.3
2018-05-17T16:00:26.510Z,64.55,-17.7231,10.0,4.3
2018-05-18T04:35:08.100Z,40.7412,35.4851,10.0,4.1
2018-05-19T18:14:40.320Z,40.3208,19.7762,7.48,4.9
2018-05-21T21:04:42.660Z,50.2985,12.3772,13.92,4.1
2018-05-22T19:54:03.410Z,50.2621,12.4407,10.0,3.2
2018-05-24T13:40:26.450Z,44.9967,17.0846,10.0,3.4
2018-05-25T22:43:25.820Z,51.1375,5.565,10.0,2.9
2018-05-27T06:33:29.590Z,40.3229,19.7262,10.73,3.5
2018-05-29T10:25:02.150Z,39.5988,25.9776,16.73,4.3
