time,latitude,longitude,depth,mag
2017-08-01T10:27:51.120Z,45.549,26.4022,103.14,4.3
2017-08-02T02:32:12.140Z,45.5539,26.3882,137.52,4.7
2017-08-02T11:24:13.860Z,64.6892,-17.648,10.0,4.3
2017-08-04T14:43:36.590Z,56.8378,-5.7295,7.07,3.8
2017-08-05T03:20:53.350Z,39.0204,26.6948,10.0,4.2
2017-08-07T05:18:48.480Z,36.9252,27.5448,10.0,4.6
2017-08-07T05:44:26.780Z,36.9226,27.6309,10.0,4.3
2017-08-07T18:25:58.620Z,36.9227,27.5916,10.0,4.1
2017-08-08T01:46:20.390Z,36.9213,27.6063,9.42,4.1
2017-08-08T07:42:22.230Z,36.9645,27.5711,10.0,5.3
2017-08-08T09:35:07.620Z,45.203,14.6055,10.0,4.0
2017-08-09T22:56:19.760Z,36.9388,27.6371,9.56,4.1
2017-08-11T02:38:35.120Z,39.3484,15.7812,226.07,4.5
2017-08-11T03:28:33.950Z,35.1183,22.8592,21.99,4.1
2017-08-13T11:16:52.430Z,37.0514,27.7004,5.26,4.9
2017-08-13T12:28:15.680Z,37.0852,27.725,9.41,4.4
2017-08-13T13:37:43.580Z,37.0155,27.5822,10.0,4.3
2017-08-13T14:24:31.560Z,37.0912,27.582,10.0,4.4
2017-08-13T16:31:23.170Z,37.0261,27.8054,10.0,4.0
2017-08-13T16:35:23.830Z,37.0369,27.7114,10.0,4.3
2017-08-13T17:09:04.670Z,37.102,27.8426,10.0,4.1
2017-08-14T02:43:48.460Z,37.0957,27.6994,10.0,4.7
2017-08-15T14:50:43.080Z,35.6506,5.8006,10.0,4.7
2017-08-16T15:16:34.770Z,45.5227,27.949,12.85,4.3
2017-08-16T15:53:28.600Z,36.6036,24.7081,101.5,4.8
2017-08-17T06:44:56.190Z,39.0327,-9.083,10.0,4.2
2017-08-17T19:33:45.900Z,37.6134,20.7414,35.0,4.1
2017-08-18T04:30:02.020Z,37.5878,37.5603,5.47,4.3
2017-08-18T12:47:33.370Z,36.8949,27.5896,10.0,4.2
2017-08-18T14:10:48.330Z,36.8654,27.5525,7.14,4.2
2017-08-21T18:57:51.110Z,40.7832,13.9394,2.65,4.2
2017-08-22T08:40:38.610Z,71.7423,-1.8468,10.0,4.4
2017-08-27T01:45:57.530Z,64.5507,-17.8364,10.0,4.4
2017-08-27T04:59:10.380Z,73.5038,8.2345,10.0,4.5
2017-08-28T04:01:52.580Z,43.2948,17.6666,10.0,4.0
