time,latitude,longitude,depth,mag
2016-03-01T11:06:12.870Z,45.825,26.987,66.5,4.3
2016-03-02T13:41:07.600Z,36.2028,-8.168,10.0,4.3
2016-03-03T11:36:26.230Z,35.4857,-3.7849,10.0,5.0
2016-03-06T03:11:51.280Z,40.7425,21.182,10.38,4.3
2016-03-06T23:18:15.560Z,35.1318,23.5021,10.0,3.9
2016-03-07T14:25:15.250Z,35.2159,23.8581,10.0,4.4
2016-03-09T23:46:07.400Z,35.6773,-3.5733,10.0,4.8
2016-03-10T23:04:19.370Z,35.7077,-3.6625,10.0,4.2
2016-03-11T04:16:47.910Z,35.6992,-3.5952,10.0,5.0
2016-03-11T04:19:47.560Z,35.6577,-3.6245,10.0,4.6
2016-03-11T09:40:21.790Z,35.854,-3.7957,10.0,4.3
2016-03-12T12:40:39.920Z,35.3286,23.517,10.0,4.7
2016-03-12T15:04:05.380Z,35.6221,-3.5757,10.0,4.8
2016-03-12T15:17:12.030Z,35.6643,-3.5879,10.0,4.9
2016-03-12T15:44:35.080Z,36.4527,28.057,91.09,4.3
2016-03-13T13:22:56.900Z,35.3026,23.6415,6.39,4.2
2016-03-13T20:54:00.910Z,35.4791,-3.6897,10.0,4.2
2016-03-13T23:26:32.540Z,35.1829,23.5867,10.0,4.0
2016-03-15T04:40:39.110Z,35.6879,-3.634,10.0,5.2
2016-03-16T16:27:34.440Z,35.2459,-3.7026,10.0,4.7
2016-03-16T19:43:08.720Z,35.7179,-3.701,10.0,4.1
2016-03-16T23:10:45.330Z,35.6679,-3.5522,10.0,4.2
2016-03-18T21:58:18.500Z,45.8877,21.1683,4.5,2.9
2016-03-19T21:55:29.600Z,65.0622,22.512,14.86,4.2
2016-03-22T13:25:18.310Z,35.7611,31.7328,63.14,4.5
2016-03-22T14:23:10.600Z,35.42,32.54,70.0,4.1
2016-03-24T01:22:17.270Z,36.0553,29.6565,5.0,4.2
2016-03-25T12:05:33.890Z,36.5924,-3.4103,10.0,3.9
2016-03-27T13:09:28.880Z,41.295,19.3327,10.0,4.4
2016-03-29T01:05:29.990Z,37.5169,20.1644,10.34,5.4
2016-03-29T21:43:00.290Z,37.7172,20.3405,10.0,4.2
2016-03-31T15:38:36.890Z,37.6347,19.8942,11.15,4.5
2016-03-31T21:33:22.600Z,36.94,35.89,10.0,4.3
