time,latitude,longitude,depth,mag
2016-10-16T16:44:04.530Z,39.7731,20.6459,10.0,4.5
2016-10-16T19:01:38.350Z,39.7745,20.6874,10.0,4.3
2016-10-16T23:21:33.200Z,39.806,20.6276,13.23,4.1
2016-10-17T01:30:30.150Z,37.8732,26.972,10.0,4.4
2016-10-17T23:50:33.920Z,51.4602,16.2018,5.0,4.5
2016-10-19T00:08:45.830Z,38.4079,21.9167,10.0,4.1
2016-10-19T12:18:47.060Z,36.0904,30.5099,54.41,4.7
2016-10-19T21:23:56.840Z,39.7345,20.5847,10.0,4.5
2016-10-20T14:20:48.510Z,39.7758,20.602,10.0,4.3
2016-10-21T01:54:58.400Z,39.756,20.638,7.1,4.0
2016-10-24T14:44:11.170Z,46.421,7.5763,5.76,4.4
2016-10-24T21:04:47.060Z,39.795,28.6703,8.0,4.1
2016-10-24T22:09:56.590Z,38.9244,22.1115,10.0,4.2
2016-10-25T16:53:00.820Z,43.5947,11.0631,10.0,4.2
2016-10-26T17:10:37.210Z,42.858,13.0528,6.0,5.5
2016-10-26T19:18:08.430Z,42.9564,13.0666,10.0,6.1
2016-10-26T19:43:43.780Z,42.89,13.07,10.0,4.1
2016-10-26T21:24:51.740Z,42.87,13.08,9.0,4.1
2016-10-26T21:42:02.410Z,42.872,13.1025,6.72,4.7
2016-10-26T23:52:30.100Z,42.841,13.163,8.2,3.6
2016-10-27T00:21:29.930Z,42.996,13.115,8.2,4.2
2016-10-27T03:19:27.800Z,42.84,13.15,9.0,4.0
2016-10-27T03:50:24.660Z,42.9578,13.0967,10.0,4.0
2016-10-27T08:21:45.850Z,42.8397,13.0553,2.76,4.3
2016-10-27T17:22:23.400Z,42.84,13.1,9.0,4.2
2016-10-28T19:56:31.790Z,42.9105,13.1454,4.7,4.4
2016-10-28T20:02:49.760Z,39.3881,13.5205,457.86,5.8
2016-10-29T11:58:00.000Z,40.01,15.75,270.0,4.4
2016-10-29T16:24:33.170Z,42.81,13.1,11.0,4.2
2016-10-29T20:15:28.700Z,39.9843,19.7289,11.86,4.5
2016-10-30T05:27:04.940Z,44.3875,39.5642,10.0,4.6
2016-10-30T06:40:18.670Z,42.8621,13.0961,8.0,6.6
2016-10-30T06:55:41.000Z,42.71,13.2,11.0,3.7
2016-10-30T07:00:38.960Z,42.6342,13.1929,10.0,4.0
2016-10-30T07:01:33.130Z,42.7365,13.1695,10.0,4.2
2016-10-30T07:04:59.000Z,42.83,13.06,10.0,4.0
2016-10-30T07:05:59.540Z,42.921,13.1083,10.0,4.3
2016-10-30T07:07:55.010Z,42.6874,13.2009,10.0,4.5
2016-10-30T07:08:35.000Z,42.71,13.14,10.0,4.3
2016-10-30T07:13:06.330Z,42.7282,13.1757,10.0,4.3
2016-10-30T07:34:48.520Z,42.8556,13.1168,10.0,4.1
2016-10-30T08:36:00.990Z,42.7652,12.9588,10.0,4.6
2016-10-30T11:21:11.280Z,43.1228,13.1153,10.0,4.6
2016-10-30T11:58:18.580Z,42.8209,13.0139,6.11,4.5
2016-10-30T12:07:02.140Z,42.839,12.999,10.0,4.7
2016-10-30T13:34:55.790Z,42.802,13.122,10.0,4.6
2016-10-30T18:21:09.000Z,42.79,13.15,10.0,4.0
2016-10-31T03:27:41.130Z,42.7611,13.0057,10.0,4.3
2016-10-31T06:17:21.280Z,42.7937,13.1105,10.0,4.0
2016-10-31T07:05:45.010Z,42.8486,13.0893,16.51,3.9
2016-10-31T09:38:13.440Z,43.2307,17.9164,7.15,4.3
2016-10-31T11:59:49.800Z,45.87,26.78,90.0,4.1
