time,latitude,longitude,depth,mag
2018-11-01T00:39:15.110Z,39.9218,20.2665,10.0,4.1
2018-11-01T02:44:48.760Z,37.4192,20.5788,10.0,4.9
2018-11-01T03:22:27.350Z,37.5409,20.4391,10.0,4.7
2018-11-01T04:27:41.260Z,40.1789,-14.715,10.0,4.7
2018-11-01T05:34:30.940Z,37.1579,20.6075,10.0,4.5
2018-11-01T13:57:56.890Z,37.4368,20.347,10.0,4.4
2018-11-01T22:59:28.810Z,37.1441,20.5555,10.0,4.4
2018-11-02T01:45:39.130Z,37.5525,20.3056,10.0,4.5
2018-11-02T02:33:10.080Z,37.358,20.5633,10.0,4.7
2018-11-02T07:53:13.110Z,37.5903,20.3444,10.0,4.6
2018-11-02T09:11:31.170Z,36.3119,28.8756,10.0,4.4
2018-11-03T01:10:05.610Z,37.1791,20.5905,10.0,4.6
2018-11-03T08:05:53.620Z,37.515,20.2575,10.0,4.5
2018-11-04T03:04:31.530Z,37.2139,20.7183,10.0,4.6
2018-11-04T03:12:45.260Z,37.5109,20.5997,10.0,4.9
2018-11-04T13:17:15.840Z,36.4243,21.569,37.41,4.4
2018-11-04T15:19:11.990Z,37.5722,20.474,10.0,4.6
2018-11-05T02:44:39.430Z,37.4144,20.6428,10.0,4.6
2018-11-05T06:46:13.910Z,37.7392,20.4764,10.0,4.8
2018-11-05T08:31:13.160Z,37.5442,20.6986,10.0,4.6
2018-11-05T12:21:55.520Z,37.3189,20.8321,10.0,4.5
2018-11-05T13:03:24.310Z,37.2244,20.5326,10.0,4.5
2018-11-05T13:13:09.730Z,37.2374,20.5296,10.0,4.2
2018-11-05T13:15:59.720Z,37.2982,20.5361,10.0,4.6
2018-11-05T16:19:55.170Z,37.1893,20.6762,10.0,4.6
2018-11-05T17:44:00.630Z,37.6302,20.1697,10.0,4.4
2018-11-06T09:23:59.670Z,36.6778,20.6901,10.0,4.5
2018-11-06T20:22:29.970Z,37.4183,20.5092,25.17,4.4
2018-11-07T10:38:15.710Z,38.7273,26.5341,10.0,4.1
2018-11-07T23:14:05.550Z,37.3604,20.4394,10.0,4.3
2018-11-08T11:22:22.670Z,37.1913,20.5544,10.0,4.6
2018-11-08T19:23:36.380Z,50.1926,18.7389,5.0,3.9
2018-11-08T22:46:03.660Z,37.7671,20.3915,16.93,4.4
2018-11-09T01:49:40.050Z,71.6312,-11.2431,10.0,6.7
2018-11-09T08:06:06.990Z,71.4706,-12.2335,10.0,4.2
2018-11-09T08:20:37.290Z,37.4399,20.1627,10.0,4.4
2018-11-09T10:35:51.250Z,37.5111,20.7773,10.0,4.4
2018-11-09T14:23:47.300Z,37.1351,20.4428,10.0,4.4
2018-11-09T17:53:00.740Z,37.5638,20.304,10.0,4.5
2018-11-09T19:57:05.180Z,37.1751,20.4497,10.0,4.5
2018-11-09T20:45:33.430Z,37.3615,20.427,10.0,4.2
2018-11-09T22:19:59.430Z,37.3169,20.4166,10.0,4.2
2018-11-10T01:00:53.520Z,36.6453,21.337,10.0,4.1
2018-11-10T02:13:38.860Z,37.5852,20.4019,10.0,4.6
2018-11-10T02:31:51.830Z,37.4974,20.3976,10.0,4.6
2018-11-11T08:11:13.790Z,37.2799,20.3985,10.0,4.4
2018-11-11T18:04:32.330Z,37.5645,20.3867,10.0,4.5
2018-11-11T22:03:31.380Z,37.6127,20.4023,10.0,4.6
2018-11-11T23:38:35.760Z,37.7512,20.5139,10.0,4.8
2018-11-12T01:54:58.660Z,71.3678,-9.02,10.0,4.3
2018-11-12T02:40:08.880Z,37.5223,20.356,10.0,4.3
2018-11-12T06:32:14.270Z,37.4229,20.5712,10.0,4.6
2018-11-12T06:50:28.230Z,37.3324,20.5945,10.0,4.8
2018-11-12T09:47:34.490Z,71.4608,13.5902,10.0,4.6
2018-11-12T11:21:33.900Z,35.1306,26.3613,10.0,3.9
2018-11-13T00:07:17.870Z,37.2479,20.4219,10.0,4.2
2018-11-13T01:25:32.810Z,37.2005,20.4175,10.0,4.7
2018-11-13T05:20:22.260Z,37.4524,20.7448,10.0,4.3
2018-11-13T06:04:27.490Z,37.3746,20.7273,10.0,4.6
2018-11-13T09:06:12.060Z,71.2972,-9.3047,10.0,4.4
2018-11-13T13:47:50.980Z,41.9723,19.2987,10.0,4.8
2018-11-14T01:13:33.210Z,37.6567,20.3005,10.0,4.5
2018-11-14T12:15:49.920Z,37.4769,20.3739,10.0,4.3
2018-11-14T23:57:08.170Z,37.2178,20.6201,10.0,4.3
2018-11-15T00:09:05.700Z,71.3012,-9.2614,10.0,5.2
2018-11-15T01:57:41.130Z,37.4133,20.4999,10.0,4.7
2018-11-15T03:31:26.820Z,37.2557,20.7003,10.0,4.4
2018-11-15T07:25:15.510Z,36.0521,21.305,10.0,4.1
2018-11-15T09:02:05.280Z,37.6228,20.6745,10.0,4.9
2018-11-15T09:09:25.690Z,37.4578,20.6842,10.0,4.7
2018-11-15T11:00:05.390Z,37.6181,20.5095,10.0,4.6
2018-11-15T17:16:57.650Z,37.5256,20.3584,10.0,4.6
2018-11-16T14:45:51.880Z,37.2028,20.7095,10.0,4.7
2018-11-17T20:33:17.580Z,37.4906,21.6694,10.0,4.5
2018-11-17T22:24:52.920Z,37.4119,20.5155,10.0,4.5
2018-11-18T04:47:03.730Z,37.7327,20.8552,10.0,4.1
2018-11-18T05:18:02.690Z,37.4366,20.5166,10.0,4.6
2018-11-18T06:06:45.380Z,37.5163,20.2815,10.0,4.8
2018-11-18T12:48:44.790Z,44.1941,12.7106,16.95,4.0
2018-11-19T04:47:29.650Z,40.6059,22.3813,10.0,4.5
2018-11-19T05:56:50.390Z,37.4942,20.681,10.0,4.4
